CCSN_NUM,REPORT_DATE,COMMENTS,MASS_STRAND_NUM,SERIES_NUM,CONDITION_CODE,RESTRAND_YN,GROUP_EVENT_YN,COW_CALF_YN,MASS_STRANDING_YN,NUM_ANIMALS,NUM_ANIMALS_UNITS,EXAM_DATE,EXAM_COND_ID,LOCATION,TOWN,LATITUDE_DEGREE,LONGITUDE_DEGREE,LAT_ACTUAL,LON_ACTUAL,LAT_ACHIEVED,LOCATION_DETAIL,SPECIES,Corrected Latitude,Corrected Longitude
CCSN02-056,3/5/02,Red Cattle ear Tag #95. Transported to Provincetown Beach and released same day with 5 other L. acutus.,MS02-02,Series0006,1,0,0,0,0,1,Actual,,,Chequesset Neck-across from Yacht Club,Wellfleet,41.92566667,70.07683333,,,,Chequesset Neck-across from Yacht Club,Lagenorhynchus acutus,41.92566667,-70.07683333
CCSN02-057,3/5/02,Red Cattle ear Tag#96. Transported to Provincetown Beach and released same day with 5 other L. acutus,MS02-02,Series0006,1,0,0,0,0,1,Actual,,,Chequesset Neck-across from Yacht Club,Wellfleet,41.92566667,70.07683333,,,,Chequesset Neck-across from Yacht Club,Lagenorhynchus acutus,41.92566667,-70.07683333
CCSN02-058,3/5/02,Red Cattle ear Tag #97. Transported to Provincetown beach and released same day with 5 other L. acutus.,MS02-02,Series0006,1,0,0,0,0,1,Actual,,,Chequesset Neck-across from Yacht Club,Wellfleet,41.92566667,70.07683333,,,,Chequesset Neck-across from Yacht Club,Lagenorhynchus acutus,41.92566667,-70.07683333
CCSN02-059,3/5/02,"Minor periocular abrasions to right eye, otherwise appeared healthy",MS02-02,Series0006,1,0,0,0,0,1,Actual,,,Power's Landing,Wellfleet,41.93,70.038,,,,Power's Landing,Lagenorhynchus acutus,41.93,-70.038
CCSN02-050,3/5/02,Red Cattle ear tag# 326,MS02-02,Series0006,1,0,0,0,0,1,Actual,,,Great Island-Herring River,Wellfleet,41.92566667,70.07083333,,,,Great Island-Herring River,Lagenorhynchus acutus,41.92566667,-70.07083333
CCSN02-055,3/5/02,Red Cattle ear Tag #70. Transported to Provincetown beach and released same day with 5 other L. acutus.,MS02-02,Series0006,1,0,0,0,0,1,Actual,,,Chequesset Neck at Herring River,Wellfleet,41.9275,70.05366667,,,,Chequesset Neck at Herring River,Lagenorhynchus acutus,41.9275,-70.05366667
CCSN02-061,3/6/02,Red Cattle ear tag #328,MS02-03,Series0006,2,0,0,0,0,1,Actual,,,Keller's Corner,Wellfleet,41.93,70.03883333,,,,Keller's Corner,Lagenorhynchus acutus,41.93,-70.03883333
CCSN02-066,3/6/02,,MS02-03,Series0006,2,0,0,0,0,1,Actual,,,Cooks Brook Beach,Eastham,41.86466667,70.00816667,,,,Cooks Brook Beach,Lagenorhynchus acutus,41.86466667,-70.00816667
CCSN02-060,3/6/02,Red Cattle ear tag #330,MS02-03,Series0006,3,0,0,0,0,1,Actual,,,Power's Landing,Wellfleet,41.93,70.038,,,,Power's Landing,Lagenorhynchus acutus,41.93,-70.038
CCSN02-080,3/17/02,,MS02-04,Series0007,1,0,0,0,0,1,Actual,,,Cold Storage Beach,Dennis,41.759,71.25666667,,,,Cold Storage Beach,Lagenorhynchus acutus,41.759,-71.25666667
CCSN02-083,3/17/02,died between 3/16 and 3/17 2002,MS02-04,Series0007,1,0,0,0,0,1,Actual,,,mud flats off Powers Landing,Wellfleet,41.9295,70.04766667,,,,mud flats off Powers Landing,Lagenorhynchus acutus,41.9295,-70.04766667
CCSN02-085,3/17/02,,MS02-04,Series0007,1,0,0,0,0,1,Actual,,,mud flats off Power's Landing,Wellfleet,41.9295,70.04766667,,,,mud flats off Power's Landing,Lagenorhynchus acutus,41.9295,-70.04766667
CCSN02-086,3/17/02,"pregnant- mammary tissue, umbilical cord, amniotic sac, uterine horm; fetus spinal cord, lung node, peridardium, thyroid, retia mirable sampled.  Fetus skin , heart, liver,blubber, scapular lymph, stomachs, intestine, and pancreas also sampled in NBF.",MS02-04,Series0007,1,0,0,0,0,1,Actual,,,mud flats off Power's Landing,Wellfleet,41.9295,70.04766667,,,,mud flats off Power's Landing,Lagenorhynchus acutus,41.9295,-70.04766667
CCSN02-082,3/17/02,"This was an animal euthanized due to signs of severe shock, appeared thin, but not emaciated.",MS02-04,Series0007,1,0,0,0,0,1,Actual,,,Duck Creek,Wellfleet,41.93,70.02566667,,,,Duck Creek,Lagenorhynchus acutus,41.93,-70.02566667
CCSN02-084,3/17/02,"Animal died between 3/16 and 3/17 2002. This animal was pregnant with one fetus. Mother's umbilical cord,placenta, ovary, and vagina also sampled for archive. Male fetus to Darlene Ketten whole. Not sampled for CCSN.",MS02-04,Series0007,1,0,0,0,0,1,Actual,,,mud flats off Powers Landing,Wellfleet,41.9295,70.04766667,,,,mud flats off Powers Landing,Lagenorhynchus acutus,41.9295,-70.04766667
CCSN02-088,3/17/02,Not collected by Tom French,MS02-04,Series0007,3,0,0,0,0,1,Actual,,,Great Island,Wellfleet,41.92133333,70.05833333,,,,Great Island,Lagenorhynchus acutus,41.92133333,-70.05833333
CCSN02-089,3/17/02,,MS02-04,Series0007,3,0,0,0,0,1,Actual,,,Paine's Creek,Wellfleet,41.76133333,70.11416667,,,,Paine's Creek,Lagenorhynchus acutus,41.76133333,-70.11416667
CCSN02-096,3/24/02,Sampled and necropsied by Neaq.,MS02-05,,1,0,0,0,0,1,Actual,,,Commercial Street (#400),Provincetown,42.05633333,70.17933333,,,,Commercial Street (#400),Lagenorhynchus acutus,42.05633333,-70.17933333
CCSN02-094,3/24/02,"Red cattle tag #344, collected by Tom French - 5/3/02",MS02-05,Series0007,3,0,0,0,0,1,Actual,,,Indian Neck Beach,Wellfleet,41.92346667,70.03273333,,,,Indian Neck Beach,Lagenorhynchus acutus,41.92346667,-70.03273333
CCSN02-179,7/29/02,"Died at site, condition was sick",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-183,7/29/02,"Released on 7/29, Restranded, Euthanized on 7/30 at Fresh brook, Wellfleet",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-185,7/29/02,"Cattle ear tag #2, Yellow - fluke",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-189,7/29/02,"Released at site, Restranded 7/30/02 at Lt. Island/ Fresh brook, Welfleet. Euthanized due to poor condition",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-190,7/29/02,"Released on 7/29/02, Restranded at Lt. Island/ Freshbrook Harbor, Welfleet. Died at site",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-191,7/29/02,CCSN tag #6 orange cattle ear,MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-192,7/29/02,"CCSN tag #7 orange cattle ear, Released 07/29/02, restranded on 07/30/02 at Lt. Island/ Fresh brook, Welfleet. Euthanized due to poor condition.",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-193,7/29/02,"CCSN tag# 8, Released on 07/29/02, restranded on 07/30/02 at Lt. Island mud flats. Euthanized due to poor condition.",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-194,7/29/02,"CCSN tag #9. Released on 07/29/02, restranded on 07/30/02 at Lt. Island mudflats (Welfleet), Euthanized due to poor condition",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-195,7/29/02,"CCSN tag# 10, released, 07/30/02 restranded at Freshbrook Welfleet, euthanized at site due to poor condition",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-196,7/29/02,"CCSN tag# 11, released, restranded on 07/30/02 at Lt. Island/ Freshbrook, Welfleet. Euthanized due to poor condition",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-197,7/29/02,"CCSN Tag # 12, Released, restranded 07/30/02 at Freshbrook, Lt. Island, Welfleet. Euthanized due to poor condition",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-198,7/29/02,CCSN tag# 13 Released at Chapin Beach. Restranded 07/30/02 and died,MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-199,7/29/02,"CCSN tag # 14 released 07/29/02, restranded at Freshbrook, Welfleet 07/30/02, euthanized due to poor condition",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-200,7/29/02,"Released from Chapin Beach 07/29/02, Restranded Freshbrook, Wellfleet, 07/30/02 Died",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-202,7/29/02,"CCSN tag #17 Released from Chapin Beach on 07/29/02. 07/30/02 restranded at Freshbrook, Wellfleet. Euthanized due to poor condition",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-203,7/29/02,"CCSN tag #21, Released 07/29/02, restranded 07/30/02 at Freshbrook/Lt. Island, Wellfleet. Euthanized due to poor condition.",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-204,7/29/02,"CCSN tag # 25 orange Released from Chapin Beach on 07/29/02, Restranded and euthanized at Freshbrook, Wellfleet on 07/30/02",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-205,7/29/02,"Released at Chapin Beach CCSN tag # 31, Restranded and euthanized at Freshbrook in Wellfleet on 07/30/02",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-207,7/29/02,Released on 07/29/02 from Chapin Beach in Dennis CCSN tag #36. Restranded on 07/30/02 at Lt. Island Wellfleet. Euthanized due to shock.,MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-208,7/29/02,Released at Chapin Beach on 07/29/02 CCSN tag # 37. Restranded and euthanized at Freshbrook on 07/30/02.,MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-210,7/29/02,"Released from Chapin Beach on 07/29/02 CCSN tag #51. Restranded and died at Freshbrook, Wellfleet on 07/30/02",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-211,7/29/02,Orange tag #52,MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-212,7/29/02,Orange tag #52,MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-213,7/29/02,"Released on 07/29/02 from Chain Beach, CCSN tag# 54. Restranded on 07/30/02. At Lt. Island / Freshbrook, Wellfleet. Euthanized due to poor condition.",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-214,7/29/02,"Released on 07/29/02 from Chapin Beach, CCSN tag# 55. Restranded at Freshbrook/ Lt. Island, Wellfleet on 07/30/02. Euthanized due to poor condition.",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-215,7/29/02,"Released from Chapin Beach on 07/29/02 CCSN tag # 56. Restranded at Lt. Island/Freshbrook, Wellfleet. Died at site.",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-216,7/29/02,"Released from Chapin Beach on 07/29/02. CCSN tag #61. Restranded at Freshbrook/Lt. Island, Wellfleet. Died 07/30/02.",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-217,7/29/02,"Released from Chapin Beach on 07/29/02, CCSN tag # 551 Red. Restranded at Freshbrook/Lt. Island, Wellfleet. Died at site.",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-218,7/29/02,"Released from Chapin Beach on 07/29/02, CCSN Tag #552 Red. Restranded at Lt. Island/Freshbrook, Wellfleet. Euthanized due to poor condition.",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-219,7/29/02,"Released from Chapin Beach, on 07/29/02. CCSN tag #556 Red. Restranded at Freshbrook/Lt. Island, Wellfleet. Died at site.",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-220,7/29/02,"Released from Chapin Beach 07/29/02, CCSN tag#557 Red. Restranded on 07/30/02 at Lt. Island/Freshbrook, Wellfleet. Euthanized due to poor condition.",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-221,7/29/02,"Released from Chapin Beach on 07/29/02. CCSN tag # 558 Red. Restranded on 07/30/02at Lt. Island/Freshbrook, Wellfleet.",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-222,7/29/02,"Released from Chapin Beach on 07/29/02, CCSN tag # 559 Red. Restranded at Lt. Island/freshbrook, Wellfleet. Euthanized due to poor health.",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-223,7/29/02,Red tag #567,MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-225,7/29/02,"Released from Chapin Beach on 07/29/02, CCSN tag# 571 Red. Restranded on 07/30/02at Freshbrook/ Lt. Island, Wellfleet.",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-226,7/29/02,"Released from Chapin Beach on 07/29/02, CCSN tag# 573 Red. Restranded at Lt. Island/ Freshbrook, Wellfleet. Euthanized due to poor condition",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-227,7/29/02,Reg tag #574,MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-229,7/29/02,"Released from Chapin Beach, 07/29/02, CCSN tag# 596 White. Restranded at Freshbrook/Lt. Island, Wellfleet on 07/30/02. Euthanized due to poor condition.",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-230,7/29/02,White tag #598,MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-231,7/29/02,Yellow tag #01 - attached 7/30,MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-232,7/29/02,Cattle ear Yellow tag #02; attached 7/30,MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-233,7/29/02,yellow tag #03 - attached 7/30,MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-178,7/29/02,"Orange tag, # 3, cattle ear - DF

animal was pregnant; fetus - 172 cm; male. Fetus to D. Ketten.",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-180,7/29/02,"Died at site, condition was sick.",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-181,7/29/02,"Cattle tag #5; yellow - fluke, died at site.",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-182,7/29/02,"Yellow tag #3, cattle ear - fluke, died at site. Pregnant with 1 female fetus-165 cm.  fetus to D. Ketten.",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-184,7/29/02,"Animal was tagged twice, CRW yellow #1 and also CCSN Orange #16",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-186,7/29/02,,MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapins Beach,Dennis,41.73283333,70.23616667,,,,Chapins Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-187,7/29/02,Cattle tag yellow CRW #6 - Dorsal fin.  Pregnant female with male fetus- 70 cm. Fetus to D. Ketten,MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-206,7/29/02,"Released at Chapin Beach on 07/29/02 CCSN tag #32. Restranded and euthanized on 07/30/02 at freshbrook, Wellfleet.",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-228,7/29/02,"Released from Chapin Beach in Dennis 07/29/02, CCSN tag# 594 white. Restranded at Lt. Island/ Freshbrook, Wellfleet. Euthanized due to poor condition.",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-235,7/29/02,White Tag #597.,MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Gray's Beach,Yarmouth,41.7235,70.235,,,,Gray's Beach,Globicephala melas,41.7235,-70.235
CCSN02-224,7/29/02,"Released from Chapin Beach 07/29/02, CCSN tag # 570 Red. Restranded at Lt. Island/Freshbrook, Wellfleet. Euthanized due to poor condition.",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-188,7/29/02,,MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Sandwich Boardwalk salt pond,Sandwich,41.76483333,70.476,,,,Sandwich Boardwalk salt pond,Globicephala melas,41.76483333,-70.476
CCSN02-209,7/29/02,"Released from Chapin Beach on 07/29/02 CCSN tag # 38. Restranded on 07/30/02at Lt. Island/ Freshbrook, Wellfleet. Euthanized due to shock.",MS02-06,Series0008,1,0,0,0,0,1,Actual,,,Chapin Beach,Dennis,41.73283333,70.23616667,,,,Chapin Beach,Globicephala melas,41.73283333,-70.23616667
CCSN02-247,8/31/02,,MS02-07,,1,0,0,0,0,1,Actual,,,Loagy's Bay,Wellfleet,41.89693333,70.01063333,,,,Loagy's Bay,Lagenorhynchus acutus,41.89693333,-70.01063333
CCSN02-245,8/31/02,Cattle ear tag RED  #476 - dorsal fin.,MS02-07,,2,0,0,0,0,1,Actual,,,Loagy Bay,Wellfleet,41.89693333,70.01063333,,,,Loagy Bay,Lagenorhynchus acutus,41.89693333,-70.01063333
CCSN02-246,8/31/02,,MS02-07,,2,0,0,0,0,1,Actual,,,Loagy's Bay,Wellfleet,41.89693333,70.01063333,,,,Loagy's Bay,Lagenorhynchus acutus,41.89693333,-70.01063333
CCSN02-283,11/28/02,Carcass found on 11/28/02.  2 other Dd carcasses were found close proximity.  Dennis DNR collected the carcasses on 11/28.  Level A collected on 11/29/02.  Carcass burried at Dennis landfill,MS02-08,Series0009,3,0,0,0,0,1,Actual,,,Harbor View,Dennis,41.756,70.15983333,,,,Harbor View,Delphinus delphis,41.756,-70.15983333
CCSN02-284,11/28/02,Carcass found on 11/28/02.  2 other Dd carcasses were found close proximity.  Dennis DNR collected the carcasses on 11/28.  Level A collected on 11/29/02.  Carcass burried at Dennis landfill,MS02-08,Series0009,3,0,0,0,0,1,Actual,,,Cold Storage Beach,Dennis,41.757,70.15,,,,Cold Storage Beach,Delphinus delphis,41.757,-70.15
CCSN02-285,11/28/02,Carcass found 11/28/02. Dennis DNR collected carcasses 11/28.  Level A collected 11/29/02. Carcass burried at Dennis landfill. Healed scars on peduncle appears be HI in origin but don't appear to cause death. Photos taken of both sides of peduncle.,MS02-08,Series0009,3,0,0,0,0,1,Actual,,,Crow's Pasture,Dennis,41.75916667,70.1295,,,,Crow's Pasture,Delphinus delphis,41.75916667,-70.1295
CCSN03-002,1/2/03,"Located w/in 100yds of gate on L side of marsh area. Carcass had extensive scavenger damage. Entire inside cavity eaten out, L fluke tip chewed on. Sex CBD due to scavenger damage. Carcass left at site.",MS03-01,,1,0,0,0,0,1,Actual,,,Herring River,Wellfleet,41.92345,70.07043333,,,,Herring River,Lagenorhynchus acutus,41.92345,-70.07043333
